"","track_id","X","pa1_intensity","pa2_involvement","pa3_technicality","length","song","liv_acoust"
"27","00ITtxUozN0vifE2uYvtqn",12137,1.03696542081845,-0.669086684674881,-0.997790847935557,3.02821666666667,1,0
"28","00kxmCrREn08uWfQnIx7Lv",28245,0.858320818285722,0.0530394743298795,-0.761435512394507,2.90743333333333,1,0
"29","00LfFm08VWeZwB0Zlm24AT",23360,0.335938515046427,0.257590533433161,-0.754834222917225,3.98378333333333,1,0
"30","00lNx0OcTJrS3MKHcB80HY",2171,-0.128327312935122,1.38466312895003,-1.02615403771392,3.56578333333333,1,0
"31","00MI0oGDVJYM1qWbyUOIhH",13070,0.541097321702531,0.47935549985665,0.717071813640518,3.85133333333333,1,0
"32","00mZFEvLTlNQhMUazb6xYg",6619,0.0966058266408419,-0.696654393091889,0.383666570100659,2.86476666666667,1,0
"33","00NAQYOP4AmWR549nnYJZu",21724,0.289383922623609,0.132716192287088,0.783629103671465,4.42666666666667,1,0
"34","00nvL9u5K8jEJ6TSxGdtPK",17756,-1.94457318086947,-0.842868236060394,0.38580225585005,4.2305,1,0
"35","00OKDIsSQbx8rd5Al7fKNw",1824,0.30040558733902,-1.19371894936833,0.601798693434527,3.48045,1,0
"36","00p85inzGeXRXgqDVn7Ftq",9824,-1.24897146422835,0.389006537170267,0.209941488025235,2.40633333333333,1,0
"37","00PLtXXER1XcTRZvs3LioS",22762,-0.52865928812056,1.38865095043105,0.675475639719346,2.45,1,0
"38","00ppj2gGs8oxhGnTdejkzD",10526,1.48046841518597,-0.50187475104039,0.626609708500299,2.45946666666667,1,0
"39","00PTJgyN0GTk2ProuLJ1aW",4798,-0.637873690604978,-0.341574863397689,0.411105446860106,2.68235,1,0
"40","00PXizG9xlUNINeqADlh96",21059,1.30930606429794,0.565925317125186,0.297563127050552,3.00985,1,0
"41","00qD738Xl0NABc3G45x1Bk",32746,1.2254565011558,0.300081115858643,0.701898407044632,2.67691666666667,1,0
"42","00qOE7OjRl0BpYiCiweZB2",12530,-0.437264678371944,-1.68515467866236,0.51772381281456,4.33,1,0
"43","00qOE7OjRl0BpYiCiweZB2",1904,-0.437264678371944,-1.68515467866236,0.51772381281456,4.33,1,0
"44","00QyLmjxaSEE8qIZQjBXBj",23851,1.1955109216772,-0.47662561683071,0.336517268681962,3.79821666666667,1,0
"45","00QyLmjxaSEE8qIZQjBXBj",28969,1.1955109216772,-0.47662561683071,0.336517268681962,3.79821666666667,1,0
"46","00QyLmjxaSEE8qIZQjBXBj",9388,1.1955109216772,-0.47662561683071,0.336517268681962,3.79821666666667,1,0
"47","00ReeHCY0FQUyuAUyPJdnk",7854,0.393372252436547,0.206193031813576,0.69989664156061,4.07888333333333,1,0
"48","00ReeHCY0FQUyuAUyPJdnk",9346,0.393372252436547,0.206193031813576,0.69989664156061,4.07888333333333,1,0
"49","00Ro1lnV3V6i87aY4t8Q43",16335,0.232207288000452,-0.299046237160054,0.82044159520195,6.26688333333333,1,0
"50","00S23GuTVLTLFZcorgQpZ8",24569,-1.40544719505995,0.500551301627198,-0.846203549555012,4.68066666666667,1,0
"51","00S35gEf40z03JTJgvQMqi",3727,0.781093166151263,-0.0490510148903426,0.362176936650016,3.53125,1,0
"52","00SmB7n85SKROGjybsyq5i",17343,-0.763740365576252,0.879672239081787,-0.814923105552005,2.64045,1,0
"53","00t7QTffOR3SA3L1BvSQVq",9861,-0.897994270344566,-0.845464591083354,0.305256890360944,2.83711666666667,1,0
"54","00UpV14MDfk4CvrMbFvqji",32823,0.932042583708073,-0.278609139000782,-0.708159970939858,4.96875,1,0
"55","00vHOSgvVfyLzhlTZIJo1m",30503,1.4765255888981,-0.445869637241744,0.430316172662517,3.16185,1,0
"56","00vtorKibdqs6d1yZ9jR4Z",28572,0.425155449388152,-0.502863560802545,0.68118309632977,2.92825,1,0
"57","00WE3UYEVNMsR5xc10L1bE",18701,0.265069114327225,-2.52281347139129,0.931105505711369,4.28,1,0
"58","00WIXhVVhswHuS6dlkScuw",14627,1.1714463882779,-0.22134693683676,0.500250158984526,2.5119,1,0
"59","00WIXhVVhswHuS6dlkScuw",3125,1.1714463882779,-0.22134693683676,0.500250158984526,2.5119,1,0
"60","00X2yv2vrtritPt2CZnUTZ",21955,0.0993089249312613,0.96465679638685,-0.780001034000759,3.16778333333333,1,0
"61","00xNAPrC9MS0yzRXUvrixS",24576,-0.033496179628173,0.738084432725725,0.436606043705643,3.50888333333333,1,0
"62","00YAhmYqomnoWd7ogDUtXU",9386,0.653749102121203,-0.318577853009505,-0.727149469849424,3.6648,1,0
"63","00YeYHw6zhoy1y7EPTgIkj",3913,-0.365241432792962,0.225710361050471,0.549462440867079,4.67733333333333,1,0
"64","00Z0GIRi0l7WqQnQJCo5S2",1430,-0.157742843859156,-1.65327161630849,0.465261864952637,3.26933333333333,1,0
"65","00zTZGbF4IY6Oz39ok4EZ0",24537,-0.447215873695279,-0.288818003783939,0.610725587393632,4.076,1,0
"66","011gUcrvLDn2gEApOdOhVe",3959,0.187989011577556,0.694097243162654,-0.51908689383543,2.72545,1,0
"67","011n8lBopxh6VVTxXnyKu0",27942,0.480402152137877,0.657100629711796,-0.977783863568088,6.47541666666667,1,0
"68","012mGdSYIBEmERuScm2iOl",25785,-0.304219513181661,0.373154042162474,0.620588423709142,2.39178333333333,1,0
"69","014J7jX1wSv0manSdRnveo",30161,-0.192416771277709,-0.465270989497263,0.751371720653953,3.73986666666667,1,0
"70","014V6u9VubefjaPPl1QkTJ",8829,1.00694499064384,-0.255703859858039,-0.510872875711572,4.7091,1,0
"71","015ljpgRzoOEwCEST5CGbb",20576,0.350720010494139,0.695550628803627,-0.854914258936794,4.71916666666667,1,0
"72","01auWCuHXubb8KPZ0IXF4S",31716,1.398645412552,-0.377108022425239,-0.965431025438435,3.03125,1,0
"73","01Bw3xiZ5PQfn0btMWICaQ",17056,-0.991933351022837,0.361389590906106,-0.559202581819137,2.69106666666667,1,0
"74","01bWQ4TPGmsP6FS64nF4R9",20840,0.155568710105719,0.895970146437251,-0.553053176848205,2.95628333333333,1,0
"75","01BXNQilWpOZxGLU9c12Iy",19350,0.710580702940435,1.00984776701431,0.527702300094826,3.87488333333333,1,0
"76","01D4b305MQyfJfiHHsHkQu",8690,-0.0950812731114574,-0.945375178519151,0.398195137732582,2.81426666666667,1,0
"77","01DSvNTUsVROjnSF5j3UbD",20730,-0.43234558187101,0.106600418046998,0.730042232516203,4.13178333333333,1,0
"78","01EIjqyCHyJkiyU22Zfdfd",15103,1.77940471898503,-0.280819136862894,-0.782222542507949,3.26475,1,0
"79","01FBBpA6WBl3arX7pxTFwO",19673,0.254071577371698,0.459874407194675,-0.550404272689282,3.52533333333333,1,0
"80","01gSIlj7mZnuRr7GWajrgT",24301,-0.920374919715989,1.05928245838324,-0.462534334251261,4.41488333333333,1,0
"81","01hobHgoxkvyVPr2oNPORv",28592,0.765724502062739,0.362287894142142,0.286356256116883,2.95238333333333,1,0
"82","01IQ4aQgOf0Kkq3a273hmO",6574,-0.870174015118082,1.88659853968675,0.59538799488405,3.04568333333333,1,0
"83","01iyINEYgPQ7ThMZuHUsqS",122,1.41771098062432,-0.0661136349870704,0.468807274207751,3.45713333333333,1,0
"84","01iyINEYgPQ7ThMZuHUsqS",17492,1.41771098062432,-0.0661136349870704,0.468807274207751,3.45713333333333,1,0
"85","01J6VdbLfin8BagXInYEIa",25386,-2.31545217178242,-1.27984422369434,0.53388613304409,6.52638333333333,1,0
"86","01jEKrnZPFX961cWuMufoh",14897,0.531449145335879,-0.0899371637765645,0.381879779554837,3.33288333333333,1,0
"87","01kmEgrTZAGvJNicVB7laT",10842,-1.83780047093844,0.0351599481411377,0.613860365261359,4.23333333333333,1,0
"88","01LODLnhlfNphZ366BqKc0",15516,1.45887812466387,-0.644537046370418,0.713289057583831,6.98458333333333,1,0
"89","01Lr5YepbgjXAWR9iOEyH1",9574,-1.52471890512788,0.525773143580478,-0.513887298676836,4.10355,1,0
"90","01M4pDUAFpAiuvtNSDRSlE",13187,0.376200722610568,0.799581249802073,0.702192140073614,8.20488333333333,1,0
"91","01M4Wng6jF5uoNEHLl2OIn",26654,-0.216712515724723,0.134904064459242,0.206099593193331,3.474,1,0
"92","01nV5tQ4pCpKIIJ3AVxKdv",6810,-0.623474972836701,0.772567932074333,0.269856439777168,3.6631,1,0
"93","01Oetb3comqkdTqBNr7uFz",5774,-0.466462769244919,0.787425657451586,-0.934890826803326,2.71078333333333,1,0
"94","01OFrVHgrV7ySA8hPMIth3",20064,-0.517859248082044,0.889930355630212,-1.0022906795904,4.01511666666667,1,0
"95","01q4ccXbvPlCwZ1fPiFaeM",14109,-0.555385611887259,0.354969661750566,0.552258847218785,2.046,1,0
"96","01Qb6dN5suQNu87VJ1mIpf",10822,-0.43677004516206,0.120069272828501,0.684639958246694,1.93733333333333,1,0
"97","01QhVHvkGqzO861Kl3GhfX",20573,0.723746301493948,0.501775508316565,-0.767862056447971,5.406,1,0
"98","01R0Xdwje645C6xFCnMRvm",12980,0.724080534796461,-0.811496547072652,0.395893655703831,3.73266666666667,1,0
"99","01R0Xdwje645C6xFCnMRvm",15245,0.724080534796461,-0.811496547072652,0.395893655703831,3.73266666666667,1,0
"100","01TzbTwZ9Mce9mOeBpH03i",24913,-1.70779540237203,0.25633682630058,-0.589104847016447,5.06711666666667,1,0
"101","01V5Y0jmzA90hs83nedB3z",25703,-0.649773148345827,1.21840879301907,-0.910244442247537,2.816,1,0
"102","01vv2AjxgP4uUyb8waYO5Y",3116,-0.513677870008202,0.510996259612417,-0.818053808983011,4.31421666666667,1,0
"103","01wavOnjFBNgdMWBFYIAP4",30347,-0.254863989494441,-0.515039752218413,0.458143114597169,3.06845,1,0
"104","01wj0VPdbwqic7Uzd89aPa",28168,1.46018399814561,-0.00445944002062105,0.47665610182092,3.008,1,0
"105","01XFgRZfZI7oBagNf1Loml",10974,0.528244476214526,-1.29854335204911,0.824259769373884,3.27773333333333,1,0
"106","020mPSviVz90DTlyfxofDJ",30614,-0.417959563721821,-0.729914175084729,0.756124985933536,3.22903333333333,1,0
"107","020wG4EHTwBy5h2rbpxqvK",9966,-0.237632861234165,-0.000496795007547598,0.405476665191792,3.71741666666667,1,0
"108","02138lFv3Bzncr6ScNbLAF",12829,-0.758136965728345,-0.4564779434823,0.76387950661815,3.49953333333333,1,0
"109","02138lFv3Bzncr6ScNbLAF",15160,-0.758136965728345,-0.4564779434823,0.76387950661815,3.49953333333333,1,0
"110","021vQZqzIjzEaLSUvXHjcH",23200,0.716557042497609,0.910912304115266,-0.844083614835481,3.09565,1,0
"111","023OVLNzXhX0j7CxswUt6D",20744,-0.0729186453957169,0.735087793736768,0.599658107493007,3.00933333333333,1,0
"112","023VFpARmjJz3mo66Oingw",17925,1.04943459151738,0.686035356395708,0.57965369085895,3.642,1,0
"113","0240T0gP9w6xEgIciBrfVF",26174,-0.40590920713623,0.0703987032828803,-0.494154532641804,3.63445,1,0
"114","0240T0gP9w6xEgIciBrfVF",4954,-0.40590920713623,0.0703987032828803,-0.494154532641804,3.63445,1,0
"115","0249LlM4KecGcHlSc5zFAW",26502,-2.22950309505976,-0.00300206542956037,-0.72694280788657,3.48555,1,0
"116","027h5P3kCyktHv9dpHUBBS",14185,1.05869017824034,0.665696966303423,0.51317100914922,2.87445,1,0
"117","027VSEVC8RRjUXLEJAzhH6",4761,0.299833145551804,0.131710255692837,-0.846552236502954,4.22406666666667,1,0
"118","02803el8p3mKqcJzJ3Agpp",9896,-0.72321951191043,0.161397122866568,0.759256840175801,2.39721666666667,1,0
"119","028JxheELfIvvY4zBXuMjw",21436,-0.104340571349871,0.604238533214655,0.386795896946309,3.36045,1,0
"120","029QP3fFtLaW9B9RKr8DAg",6204,-0.647544068367317,0.747659395774533,-1.09027729906865,3.11133333333333,1,0
"121","02AT1Z0nscuElXMWBEzEKu",11308,-1.07946665492455,-0.544178460512678,0.428388085834757,3.85,1,0
"122","02BbvlQc1tcJQ7idNrUQ74",20962,-0.123432957031966,0.0812679423536118,-0.580614914755059,5.08563333333333,1,0
"123","02BDSCfu9jBYvJ8LkUVttD",8170,-0.489053475812869,0.21530299591559,0.516679563305273,5.42288333333333,1,0
"124","02bTIMbUm8Zgt0cVAiexE4",4728,0.209604538351343,-0.845368808312126,0.496227213702861,3.37463333333333,1,0
"125","02CygBCQOIyEuhNZqHHcNx",25426,-0.215023479470974,0.829501052788499,-1.09616871139783,4.36468333333333,1,0
"126","02CygBCQOIyEuhNZqHHcNx",4170,-0.215023479470974,0.829501052788499,-1.09616871139783,4.36468333333333,1,0
"127","02DbLFxhUqFz4QoM1Qxll9",31653,-0.0262831095856537,0.867395547254549,0.456815708377169,5.10043333333333,1,0
"128","02DoXNeIVYvONhTk1fGQrz",30128,0.414412968890292,0.0142798059695373,0.639319481423418,3.32078333333333,1,0
"129","02DurCgOvDdX0uKEjqcl3W",12571,-0.171326425324223,-0.0179778504555541,0.44067937492083,6.36045,1,0
"130","02eF5vF3ASltFpWHDVWkdQ",13136,-1.14078113814473,1.01254216553951,0.711537246468616,3.18711666666667,1,0
"131","02fkeHmp0dxm3po2b3inK3",6811,-0.729092719015642,0.986269497334897,0.380676860147369,2.94178333333333,1,0
"132","02fPJUlHDeH46EB1dHrgmZ",10439,0.911580672841725,1.13422852128758,0.638142896061599,3.74686666666667,1,0
"133","02gIQlGYI0KVK87Uo9Ekjj",15686,-0.221772128856282,1.56627830846729,0.661112689261348,3.86266666666667,1,0
"134","02gV5Zc9ctbZxD1uTNIok5",22694,-2.65453525690676,-1.24126658585288,0.7071829056574,3.38333333333333,1,0
"135","02GwPAncasVL82yC7y2hmN",6866,0.860693487644837,0.538907802549129,0.676120233897246,4.77378333333333,1,0
"136","02H05NlKnwFQREf0qu89AL",6633,-2.6426501854582,-1.61162122873969,0.765428796360626,2.86666666666667,1,0
"137","02hAUjeZHXJSIIJdX4Esmb",29558,1.06904828928657,-1.0065562183233,0.790400930636322,3.89313333333333,1,0
"138","02hk28MN2lUeiM3aBWe5a2",25486,-0.47100946284627,0.57237155706413,0.457010694837051,1.44136666666667,1,0
"139","02itaCXOdC54J0ISjqqFAp",215,1.08008198738406,0.497432076489716,-0.844131673048164,2.464,1,0
"140","02itaCXOdC54J0ISjqqFAp",29640,1.08008198738406,0.497432076489716,-0.844131673048164,2.464,1,0
"141","02jcEwywffn3Tsb48fXmlW",2418,1.06310947558165,1.05661857541851,-0.937079190454341,3.20888333333333,1,0
"142","02jdttpwvUBvKdzHkoL644",30041,-0.117393703114423,0.245099767631686,0.491265715027289,2.3375,1,0
"143","02jMxwINWxL7DJGU5Z8pDK",32751,0.821611659871664,-0.387548191320456,0.755892326929646,2.776,1,0
"144","02jRaYitEwEyi4VLjn8lVh",26510,-1.08224577272684,1.14547055078839,0.391810148010313,3.51933333333333,1,0
"145","02K5IV55wIgNNARk3UA95E",22108,-3.71026245875642,-0.381236661053337,0.766900450416392,3.31266666666667,1,0
"146","02kdNcUqZRgXwQiYr92gZW",4975,0.239528133367743,-0.860395418527465,-0.822893405872346,3.84178333333333,1,0
"147","02KG9DpLT3bV4fzUM1bORW",12315,0.374635674061783,-0.0849638388854201,0.63714201026956,4.90445,1,0
"148","02lGHA7bFFplYLihnUWTx8",17612,-0.110169955563141,0.671848838722575,0.345305626387702,2.65911666666667,1,0
"149","02lGHA7bFFplYLihnUWTx8",18897,-0.110169955563141,0.671848838722575,0.345305626387702,2.65911666666667,1,0
"150","02lKOFa7yzU2GLmLyboMlG",22807,0.00280815774893292,0.921513018769364,0.62164297700294,2.55278333333333,1,0
"151","02LnwwnaanFpM5dZNArPBb",20021,0.432539653440675,1.26060198749242,-0.904486620711594,4.79866666666667,1,0
"152","02lvTeAFIIsOd0wVNoRkQ5",12129,-1.80635181422215,1.35000542882632,0.380652254503688,3.11421666666667,1,0
"153","02M6vucOvmRfMxTXDUwRXu",22269,0.0340381566458649,0.578534718587446,-0.892968360514415,3.55845,1,0
"154","02M6vucOvmRfMxTXDUwRXu",23062,0.0340381566458649,0.578534718587446,-0.892968360514415,3.55845,1,0
"155","02M6vucOvmRfMxTXDUwRXu",2704,0.0340381566458649,0.578534718587446,-0.892968360514415,3.55845,1,0
"156","02M6vucOvmRfMxTXDUwRXu",7326,0.0340381566458649,0.578534718587446,-0.892968360514415,3.55845,1,0
"157","02MjAy2BTPTdqO19O5VtHO",15861,1.59026179314717,-0.646770940837497,0.764867878879425,3.17645,1,0
"158","02mJtllR8CoskckLlrirNV",31504,0.383336535478331,-0.823575111010174,0.806598563506754,6.125,1,0
"159","02MOUhZhy3fJIhS7Lsa9T8",32683,1.81768680677027,-0.535345765675474,0.673402654823195,2.56348333333333,1,0
"160","02pf9lLM8Nb8l4u4ts1GWb",2331,-1.52821886393711,0.256469679552356,-0.93254627086088,3.92666666666667,1,0
"161","02PiwfcW4LuKxhDi3JfH01",32034,-0.0142200713269355,0.670282160851277,0.75337222761669,3.5394,1,0
"162","02q7qbOYbE89NMFEtOklcc",27763,1.00276757758446,-0.453009511806373,-0.931070348076558,3.9077,1,0
"163","02q7qbOYbE89NMFEtOklcc",28410,1.00276757758446,-0.453009511806373,-0.931070348076558,3.9077,1,0
"164","02q7qbOYbE89NMFEtOklcc",31531,1.00276757758446,-0.453009511806373,-0.931070348076558,3.9077,1,0
"165","02qf5aeUXhov2KmQeKQaVa",11032,1.21656295575112,0.856439920143171,0.749238557085688,2.11068333333333,1,0
"166","02Qo5DFgoGTiBGo4ZUvjXm",2253,-2.13993441555441,-0.0745222732396747,0.61484009634601,1.23021666666667,1,0
"167","02rbSCTm2smTIZ6d8im2NP",32422,0.778213235846579,0.753706969719807,0.495865300933117,2.46008333333333,1,0
"168","02SUyCzxfqllXeEUqVNMVv",26394,-0.297884252512136,-0.273455444028413,-0.623848865420323,4.48421666666667,1,0
"169","02SYyUomra8IVpvSqNWR5s",28658,0.56323351003943,0.661232873783031,-0.685823509042473,2.60063333333333,1,0
"170","02T6CSYiN1BwFVFGebLmkd",28158,-0.0435216120371825,0.766880518527072,-0.823360550036444,0.625,1,0
"171","02TmyBZCgcVihv9PVK9Mw2",9011,-1.51960846756483,1.55041281694066,-0.593542789773768,2.6279,1,0
"172","02tvc9CFnTyHuSRlGeNv9w",5125,-1.97862344153597,-0.332919747268646,0.646820076410443,3.44958333333333,1,0
"173","02U1wo5IoGEPAkYidjUAv8",5792,-0.166018658536663,0.109066839557463,0.699396976245805,2.9797,1,0
"174","02U7tu5WRzrzUPgWMAxiFK",9472,0.0162668049175792,0.428758909930434,0.590970813084881,2.63358333333333,1,0
"175","02UC06EU3bbApTs9lsNzFC",7156,0.19705542164328,0.642696161158963,0.47063882823211,4.30511666666667,1,0
"176","02UCGTLUpezK4xMFGYsa4q",11904,-0.208834465876374,0.61702003453848,0.535696834651844,3.68111666666667,1,0
"177","02uRToy7bttYcKCO3vIStA",27423,-0.0785044442381909,1.41168022879492,0.672421896980015,3.38418333333333,1,0
"178","02UYYPOGSBXxGEMce927XV",24688,-0.997191892288545,0.312630919746686,-0.879387310151318,4.196,1,0
"179","02WVK9TPtjSOcmy9cDkd5D",16003,-0.147917161312719,-1.62789458557066,0.395300040811222,5.26178333333333,1,0
"180","02XnQdf7sipaKBBHixz3Zp",2132,0.00522742573726358,0.59001966846582,-0.700424391569552,3.47178333333333,1,0
"181","02xvKMRd0aPdpBuAegubmu",32338,1.01563056052742,0.242842853415109,0.454425757386657,2.92085,1,0
"182","02Y5MRZD7AsElSRxsQtQzw",13597,0.851342264765181,-0.761097444131484,0.848578063062487,3.59943333333333,1,0
"183","02yLzMazdCqRGUDcW1cbxC",31928,-0.679672902182589,1.20599315190826,0.691299588464528,3.3714,1,0
"184","02Yq8TMuecXONAjkORNJNM",10968,-0.97888729769067,-0.418627746670767,-0.545529020804156,4.37535,1,0
"185","02zyl88XvRAQdwbzLQui8y",16372,1.480177266747,0.214798998993724,-0.612940692376778,4.45555,1,0
"186","030ER2jrXIu5oD5R51v7in",28792,1.32244517952746,-0.517194192380407,0.425880479698262,2.92383333333333,1,0
"187","034JvBsXpn8aAjYyTIPlqh",3507,0.305802613051806,-0.66520472472237,-0.92196993248335,4.28555,1,0
"188","035IYcHuQxZHBknOMWGAnI",568,-1.37917295288092,0.5837054136002,-0.90980036912442,3.18666666666667,1,0
"189","035SD8i1kub2mdW5ljFhjS",5873,-2.08071060931205,-0.612532205693466,0.321218808267537,2.34166666666667,1,0
"190","0363w3IUcO4cJMsAFLpfLY",32361,-0.106366376147308,0.183315622715316,-0.822258216322915,3.05111666666667,1,0
"191","036GQb6SETOJJG8BxJTNxc",1736,1.18294390638476,0.483665198305193,0.822653479346339,3.71645,1,0
"192","037Mpyr0SSSsiPxu8acXsp",14873,0.447209244139784,0.305279110853241,0.44248494089092,3.36281666666667,1,0
"193","037yW9RzsLze4OmBYmcH4G",27980,1.05913459333057,-0.262401271172109,0.404832359904943,5.44711666666667,1,0
"194","037yW9RzsLze4OmBYmcH4G",31043,1.05913459333057,-0.262401271172109,0.404832359904943,5.44711666666667,1,0
"195","0385HqYimoTQaHZP17KwG1",30875,0.453434073763196,0.486110110903417,0.747162282758674,3.592,1,0
"196","038k4V2bjaAQsfpYV7V9WP",30758,0.398593627650721,-0.622315724853319,0.790214407773663,3.01563333333333,1,0
"197","03a359wbiUsjN9h6yzXvmS",10697,-0.709777419680058,1.08586233788732,0.620868912128301,3.49218333333333,1,0
"198","03AOspIZ6HveZ0fsB9bUGG",15030,1.49178579154638,-1.30216840709939,0.805978007782511,3.445,1,0
"199","03b1NUHnoavfpLLKcEMfIb",6890,0.225915551872903,-1.47330598059225,-0.518003833205722,3.82245,1,0
"200","03bF2V5oDkhYDrMY6m7ZLB",32375,1.38656816251811,-2.43041049168884,-0.591356579037784,4.62515,1,0
"201","03cHvWSHWQ6zRNFMes0OdZ",32426,0.7477340726641,0.434553338779426,-0.789461520542513,3.5875,1,0
"202","03ejfFAbwrrANbH4fZzF0W",4782,-0.406212060643796,-1.16198824158235,-0.359754746912959,3.13511666666667,1,0
"203","03ERbwKRWWdgPz60LOwrKy",27450,1.68466354881114,-0.155254361603308,-0.848965376205442,4.72898333333333,1,0
"204","03eTzlfvTDaVEJqyL9CCLf",5735,-2.44192200186883,-0.610668222607072,0.632561673626586,1.84615,1,0
"205","03Gu5zrOY4mCq0RSQNELM7",29182,1.46801174980847,-0.88755039626347,-0.648113533269436,2.99393333333333,1,0
"206","03GzYByXsXHcoEAxjsWv9G",24644,0.72479470276264,0.684430839941104,-0.708201789340621,4.42778333333333,1,0
"207","03HA3VjUvxG7BiYX146J0a",12660,-1.754387740674,-0.383120782284233,-0.376191019247914,3.54288333333333,1,0
"208","03j7YmO2dZ8nEY5N5131hz",21429,-0.645329088756118,-0.567170088716838,0.358235877056646,3.35893333333333,1,0
"209","03jaJIluH1b63i50i0lmnC",20045,0.705539604978191,0.0151601431849364,-1.01117118684464,3.67333333333333,1,0
"210","03jdl5GTBhKsgB1Yw8mVPh",15743,1.45839161220391,-1.09875856948589,-0.784808496238316,3.5596,1,0
"211","03L9G5TQGdhASEknspRIZQ",32581,1.30405261116722,0.389785898417155,-0.69065209987959,2.50033333333333,1,0
"212","03LhreaNy6FWQxSxTX9u9H",25531,-2.08506600710571,0.542723485576317,-0.905280009072902,5.05976666666667,1,0
"213","03llf55qnVnqzVNP03SEKZ",3609,0.699809556290723,-0.422282539849223,-0.437471799185085,4.28055,1,0
"214","03luBoYUGOMJJvAhhjeGfy",31909,0.0890255083971191,0.102299796145195,-1.00201367505131,3.08433333333333,1,0
"215","03m9WRVBzoxyTeKblvLvpR",26910,1.31827043058709,0.554471855724878,0.720487715274738,2.74076666666667,1,0
"216","03m9WRVBzoxyTeKblvLvpR",29966,1.31827043058709,0.554471855724878,0.720487715274738,2.74076666666667,1,0
"217","03mfJFcTsxfldb0DPI4ygj",25368,-2.12900440966598,-0.923891632429137,-0.514184991328367,5.36378333333333,1,0
"218","03MFnTJVWIB5e0uCTnGnr7",28116,0.628907718012569,0.302370335888099,-0.805849905136472,3.67213333333333,1,0
"219","03MG0l3WB6a9dJkXqnhGl8",16804,-0.189687069353623,0.49670654958316,0.533987508485652,3.00493333333333,1,0
"220","03nYlT73VrrZdiw3ZaTuti",19319,-1.93902441409755,1.37381422494348,0.692725685395374,3.80066666666667,1,0
