"","track_id","pa1_intensity","pa2_involvement","pa3_technicality"
"45","478QYNLw6dhTTx4oEkhBeq",1.5723693886455,0.477188095670346,-0.536025167499025
"46","3C4fzUgIP3ahkhOBdP38GM",0.697772644385414,-0.502132592582293,0.581325054193871
"47","2k4c9ZAlIYHyXiJ4i20FO7",1.27523466224839,0.766221578656142,-0.996263715487582
"48","79zGYOcAe2VmJsyQiJX31a",0.783317948866422,-0.0458824932658101,0.564170390753882
"49","6B2NRQjtSOtqi67d72r5cx",0.336534842950357,-0.207757704303995,-0.672275709314054
"50","08rBIlTMXlF5uEHobZglxv",1.77654980106375,-0.0710177782467046,-0.611501895618495
"51","1BmdqDrBU5eohtRwHBls6C",0.738285162437997,0.539318195950313,-0.474076524754168
"52","5rxKInBVj0QE87KenyDiLf",1.6028962593735,-0.861422652167318,-0.482534188113191
"53","3kgKVcBpBGuSeaEC0AZGlb",0.717279701302854,0.486960861343145,0.492666249002238
"54","5qCrT9lVmIGxqB8i6bb83P",0.777726856736909,-0.0539273841570597,-0.871373670869182
"55","3Lv3frZVXU7Q0JEFvLIzWW",0.0693124191486375,-0.471110721967342,-0.559407738061314
"56","2bZYJvVRN5EqIvAUFhUNls",0.481079253206204,-1.73897629938869,-0.619050496409658
"57","3utdq3dPLVD4r7Vv9BnCAI",0.789736077303655,-0.635099868812716,-0.405008252698782
"58","1ppOGANOzMT01Cxh9jx4hN",-0.783411941507359,0.292850391226334,0.406781025481868
"59","5Shjuje8PRcX7ueEVajrLH",0.900838903681422,0.535131479578272,-0.728292847367182
"60","6wKJjrWWP4qpzYbE8oQkc4",1.23134723317216,0.645578488501859,-0.565620568928241
"61","6EDH26ppl7R8oV4tGilCkS",1.45629803263049,-0.273535308289093,-0.746772943509868
"62","4RaN7556EogBfF80klMEX2",1.66685755559768,-0.148927218262364,-0.792861015828034
"63","1nwoWaqzB30bD4IPqRNuex",0.631800505080312,0.143341996266526,-0.532558687069204
"64","4fDBElPGDqZQ3rJorZTm2w",0.7306189200712,0.221277210674959,-0.706373830812314
"65","6AZ21kPj2a0INgf3uCviVu",1.00314317443203,0.163067153173653,0.661777508292164
"66","3uXHSf9sSIpOJWuC1H8DiU",1.16827818420375,0.742891984772743,-0.699627286108434
"67","4Q9iBGT9b9CVTtDwsgQWnl",0.734427638593026,1.10325055985531,0.305695477387591
"68","6LCsZ8ARrIq0n9nr6gM2ru",0.570455397694838,0.68904939299463,0.418874314836196
"69","27F9FlipD657qYRQT3qxFm",0.395954448039886,-1.65601668989284,0.58373986919132
"70","6B9cqNooxIyPfr3P5EB8LA",0.728678405211502,-0.145710415485492,-0.677263370384368
"71","05CwHjIk71RXVU40boRMnR",-0.0437362617479246,-0.35461920994418,0.496467941734727
"72","0qc4QlcCxVTGyShurEv1UU",-0.537678016286394,-0.254504489100638,0.49595824595888
"73","5icOoE6VgqFKohjWWNp0Ac",-0.720141226688659,0.65614589451341,-0.739962548382173
"74","6GIRtKNXokeu25nn7U6Hu8",0.0542142255282088,-0.389261123216404,0.622566731102543
"75","4PkIDTPGedm0enzdvilLNd",0.666861577223004,0.158260547966295,0.420650974714264
"76","5PYQUBXc7NYeI1obMKSJK0",1.21991737993403,0.609254379436618,0.373183275069336
"77","4Gcv5SsxnQWpmOnUI19EJk",0.5664203778566,-0.959053677377821,0.836984758856247
"78","5YkmS18BehACOhIIeUqe6l",0.918905410775759,0.485087281832378,0.709990285013467
"79","3vQhEd4lOg4mAV6CHCgoHW",1.03145558340982,0.746970573936292,0.512438474613117
"80","6wo37KVqFJhtuxPTpLCcfe",-1.28997996046449,-2.06644905271514,0.80387688704915
"81","3OTSBoYKO7HzGVj8Bu2OH9",0.548726322370648,0.121149907201316,-0.713643553283676
"82","4NSW0Km5ZG60L8FthUebPJ",0.474602993565736,-1.03496063381839,0.830705320176799
"83","1xK7enJZVdv37fnnxoZlPq",1.23317994880339,-1.52510967275201,-0.57939270512429
"84","1z1XegUChLLQfcbtIK8ABn",0.796011791439192,0.162299536791938,0.437412472072803
"85","6aoGtdWXBkYQ2O2wnyIz2x",-0.198621067146371,-0.231301354642816,-0.919407916066283
"86","5tAa8Uaqr4VvA3693mbIhU",0.0232707015046881,0.149309752411893,0.325234865023684
"87","18W92Zm1KjLCbUIszOhpkD",0.0742052251847328,0.0767692277692906,0.542463942875833
"88","3D37T7euWvVJ45evRmriIh",0.343495356008853,-0.59149917194903,0.688619907739493
"89","3y3brCCecHC3Db18aIOnny",0.195766798744956,-0.388877017660748,-0.834690836254549
"90","6XqvFyJGdUD5IWee02ARKU",1.27476872295878,0.0307821231903319,-0.729680953957938
"91","575NJxNUVDqwJGdzBrlLbv",1.05715662703271,0.235537137223498,0.227022593591881
"92","70YPzqSEwJvAIQ6nMs1cjY",0.723370775609019,-1.59959765638284,0.773293864796282
"93","7Ht0v0LWBCOEjmNQ0iMpNr",0.926376168435524,1.28832580892852,0.52155243936338
"94","6nDKrPlXdpomGBgAlO7UdP",-0.158487626455528,0.833581480170145,-0.725197059454131
"95","2b1BwUGGyKq0CoJd8G1B6M",0.764448496717887,1.56757726364871,-0.742837677413418
"96","09IStsImFySgyp0pIQdqAc",-0.273171059362855,0.549972349963848,0.449564993747953
"97","1lGVyEkGHUz7Pg78QGaS4a",-0.116016818478408,0.198544155387277,0.551771923204723
"98","6ksMjdec8b6C45TUawkAdu",0.771697973536237,0.00379935151104086,-0.568807815837659
"99","1vsQb8n0icvMsFnL9663LM",0.278465169315579,-0.400510800116673,0.824901358245672
"100","6pooRNiLyYpxZeIA5kJ5EX",-0.655129124865836,-0.135529200428027,0.721956954515636
"101","5WHTFyqSii0lmT9R21abT8",1.21433525856599,0.0690902717772767,0.332041961542471
"102","1pBO9JDqh1y3TbCKEO1OvG",-0.83272759380176,0.0793028062467265,0.753580076286317
"103","1LjxmkW3xRQP2HzswhYyyc",0.404794808771381,-0.00247614088821191,0.469319225970647
"104","7FCZhkhzEUVNUAlGauNKIe",-0.146711634233361,0.0635461860903011,0.758216245278344
"105","2JoIjuzRplpYGvvLpSW2on",-0.0186336003296367,0.43168769782402,0.762624776080954
"106","4PUWpNtDejQwwa80LjvxXl",-0.00321065512368163,-0.000617806265124501,0.31069724479631
"107","1nufXiTCTTAeJfO9hLHvO8",1.15084790585517,-0.61495825730546,-0.627508706274629
"108","1NDxZ7cFAo481dtYWdrUnR",0.906845640711041,0.361090231414026,-0.728431455089451
"109","1ahVFh0ViDZr8LvkEVlq3B",-0.42201859976006,-1.27724382204757,0.395436277450309
"110","0Ev562zA4pmUsBqjxsxxdx",0.0417934417746393,-0.195221166938896,0.719675560574701
"111","5l8AUgBTWuOECwVgYtaUyE",0.166352840934064,-0.237273334499228,0.6246286650281
"112","35MKhw2YBKApmD7fAnPERC",0.38786951211127,-0.482663079602728,0.509583496833383
"113","3Kuu5vASpXK8oRsxOvau6P",-0.420089087648411,-0.0366974269822661,0.346370420741794
"114","7KW3XQV5Or5CF57MYVj5h4",-0.355729376834548,0.212578669448823,0.532001261093457
"115","3M9Apu4OZfylLTFKvgEtKa",0.0267590009273619,0.119909321003575,-0.539614730742262
"116","5N4erncE7kuUccm7zEmwzk",-0.236985962117127,-0.41664306171848,0.806637582440621
"117","6QcrReLyoun4xrPVsZ5OJE",-1.33843452535716,-0.080133697560374,-0.536346608238168
"118","1kQhi22kyluRCnIPAXtxEZ",1.05457954028865,0.63824226429143,0.463048351735068
"119","5cE201rNvIkryS8N1dJ5nR",0.163352613067056,-0.209607281730077,-0.409105222343333
"120","4AkCyd9Nlbt8JprQq9V6o2",0.587982453510472,0.451674083619354,0.596244924081914
"121","48GmVZwvkoVC5StfMLfNJE",0.144703261245385,0.364148251258006,0.321901065176802
"122","01iyINEYgPQ7ThMZuHUsqS",1.41771098062432,-0.0661136349870704,0.468807274207751
"123","6BwClo5W3VvTzJv8bvZXDD",0.730197594473009,-0.592308458357649,0.771677493448712
"124","108r6pnZHStBIktpyyps9w",0.497301093316455,0.7055629454562,0.491241236481178
"125","24Hzd4FPhz0HPx9jhM9cap",-0.504537079537991,0.829527917622075,-0.794492192239741
"126","4aTtHoSBB0CuQGA6vXBNyp",-0.5746730153493,-1.15460588849215,-0.734107971727302
"127","0gIZLyF3MWQVcspzrLWYod",1.15820297337881,-1.12360805407994,-0.764350926803725
"128","6y1UtRcHQU07aUs3oxZ8Yn",0.402608984096378,0.670815236803675,-0.813376775359824
"129","54z0kLF0skj0Hdb9wCqPJt",0.797835713629458,1.04769489652303,-0.854584412221408
"130","6mPstbtzhyqKmwefY4eVWD",0.861073328917699,-0.900684197022559,0.69198733451953
"131","6uBhi9gBXWjanegOb2Phh0",-0.482675061411252,0.283865707229328,-0.668858314594134
"132","1Pe3Tnahd3nNcKrTvNvNvW",1.04913968418392,-1.22210086030324,0.709952353824623
"133","4w8niZpiMy6qz1mntFA5uM",0.657356600747813,1.21726129921666,-0.920921198267052
"134","7BKLCZ1jbUBVqRi2FVlTVw",-1.08114302486487,0.65733097881744,0.440785338127162
"135","2IDHoSlbG0CKH9rhq68wTb",-0.419803968904166,-0.0792181855629258,0.427085094336492
"136","60wwxj6Dd9NJlirf84wr2c",0.496563178567675,-0.957365109029592,0.466547298633089
"137","6kPJZM97LwdG9QIsT7khp6",-0.481230270970082,0.521842178649553,-0.967772586815018
"138","3ebXMykcMXOcLeJ9xZ17XH",-0.836378420546931,-0.548825987313829,-0.492625101431406
"139","7iNIg7XDEaYECfWD5dJ9Va",0.137126887973834,0.53587835315635,0.415503064955254
"140","6cy3ki60hLwimwIje7tALf",0.0754730908598471,0.478840693394262,-0.896158841776302
"141","5N5k9nd479b1xpDZ4usjrg",0.467849299330083,0.675644798457212,0.257761779292724
"142","0qaWEvPkts34WF68r8Dzx9",0.796884748938467,0.465318972198617,0.300793577601982
"143","6jq6rcOikCZAmjliAgAmfT",0.361487502629788,-0.536717780591795,0.780522182987607
"144","762UXiwEHYY97VL45sAUPR",-0.352053620324184,-0.526449532908681,-0.755303722934092
"145","6RUKPb4LETWmmr3iAEQktW",-0.399046337933986,-0.198821508985468,-0.899403983443332
"146","7ef4DlsgrMEH11cDZd32M6",0.974502585192726,0.854296748245189,-0.898179786390425
"147","3zU9rdflI65tK4dkkNSp77",0.195181383385393,-0.940072715497788,0.591320558547525
"148","12GEpg2XOPyqk03JZEZnJs",-1.02915060832256,-0.0658602392664901,0.805917913554605
"149","4kte3OcW800TPvOVgrLLj8",0.00988047442141601,-0.112564715823316,0.540953626853017
"150","0lYBSQXN6rCTvUZvg9S0lU",0.216504902164297,-0.174350698223495,0.429814121180822
"151","3vv9phIu6Y1vX3jcqaGz5Z",0.751682893789356,0.233724063594467,0.574340605358081
"152","2QtJA4gbwe1AcanB2p21aP",0.14549344176216,-0.339273420938076,0.470568685044153
"153","1BltsyC5W3SAABdxyrDXwi",0.0765325193143605,-0.828896063496406,0.7664879238423
"154","3tTYxjYYcXFqFXA0AZ1Fav",0.143613669958429,-0.271956842705787,-0.6444798492216
"155","09CtPGIpYB4BrO8qb1RGsF",0.326007021366234,-0.028034923971044,-0.46576260849706
"156","0azC730Exh71aQlOt9Zj3y",1.30599797402889,-0.154807048574641,-0.825641752394649
"157","4h8VwCb1MTGoLKueQ1WgbD",0.383468981337779,-0.651417078885722,0.769324235658459
"158","0E9ZjEAyAwOXZ7wJC0PD33",0.630812312898963,0.095026657179261,0.451308392719948
"159","0lHAMNU8RGiIObScrsRgmP",0.481331212305934,-0.405005297957351,-0.466617137544751
"160","0n8ob8S72lvznoVfiwz4qL",0.241914677066681,-1.4047986820534,0.542163688013078
"161","4r6eNCsrZnQWJzzvFh4nlg",0.753910493514359,-0.0200251696440916,0.474316626119479
"162","0GzmMQizDeA2NVMUaZksv0",0.15639090013274,0.608941804321228,-0.980766574598749
"163","1MlAkYV0nbRKWhhfvTt3zc",0.765305157069354,-0.223617210655204,-0.920318440776264
"164","1WkMMavIMc4JZ8cfMmxHkI",0.752224893241477,0.153253242242032,0.812596650437475
"165","7C7yqFTM0ncyJ04GIKrxdV",0.610119883310396,0.244859309515817,0.780075127567798
"166","0WfKDYeUAoLA3vdvLKKWMW",0.633820168623949,1.2299462215617,0.5662346693086
"167","22mek4IiqubGD9ctzxc69s",1.08903670242942,0.408420612174932,-1.00399209448299
"168","61ZM92T2zaXIVsqncThQzC",-0.163923268667914,-0.445149205959111,-0.76122713288283
"169","6TnxdnJcZIwCWiCHq5Qds0",1.10738260076897,0.130263917730929,-0.683451326423208
"170","2aFAmDBycyEnj3lcS95JMe",-0.127209885397126,0.0246412597945935,0.359694836047756
"171","0Npijoc6ZcUe1devUugKvI",0.552124234083996,-0.0685912658586888,0.616673576407338
"172","5gwLIRjGFf3hXuHoKEsWLg",-0.726715024472386,1.57135325613599,-0.793001907702538
"173","3d4lc8esnUl7Bx9J9d9oty",1.36014855879611,0.290606247377649,0.793766781808758
"174","0U6bQIAh6MCGo1xjbIIx2S",1.00191670359662,0.877897164288609,-0.849847796044166
"175","3oIVK7arAFuUOCGafPLxSC",0.994873861730293,0.0589919919029548,0.470454917135448
"176","2I4jAMEOEUQD5V1byYCqNS",-0.243376449683094,-0.0947176718210622,-0.711614167721366
"177","59QmL8ygKtVfMHmPx3GaBX",0.456441166905297,0.464266519481344,0.430151483673674
"178","5EdYlCWou17k0N1PADLKfO",0.811360259365468,-0.566946112275879,0.460178463144691
"179","5MvsfUN0H79C24t3fPepeL",0.773208101436377,-0.351251610467521,0.431615640555238
"180","7CHi4DtfK4heMlQaudCuHK",-1.03273676530175,-0.276207960700542,-0.837281242282882
"181","1CW7tYkpJ95c7bQkRf6CcK",0.963631085905118,0.987872091199737,0.701149607080673
"182","4bSFPMXKYaCoBhzJv276zl",0.0860372388888704,-0.214735767634837,0.483225149181798
"183","5AFrctm65wWIqJsjHPPx85",1.34660410843518,0.67160665675132,0.716764011052207
"184","3DsjHcLYMExprXJECT4QQP",0.120572057555378,-0.613678654234478,-0.724248242395505
"185","7FjZU7XFs7P9jHI9Z0yRhK",1.01726596927355,0.381870272663464,0.370732743406529
"186","5ijpy4l0nKZPIKHui6SQfE",-0.837026247857792,0.720871763894821,0.705328138992124
"187","6j8eH9frh703HaGBaSRS6u",-0.254096245164119,1.3945666902061,0.684748717757673
"188","79Vz5MNH7Qe4F7hPKT8tPz",0.0073120804515012,0.672945789799318,0.325826127407054
"189","65mOk4n0tfrMysFXu12ufx",-0.124974412071547,0.716837304006658,-1.01750001356752
"190","4w5Grfxx5Rpup6mo5v6bW0",-0.883091916219605,0.185879674045876,0.525245971816508
"191","3uiQZlSlSDRduWLFBTSEot",0.164193578721528,0.02971538839313,-1.02998732746376
"192","29ikXeGM6kScvhvqfvgiwO",0.336336360831848,0.724809211473085,-0.517719160837214
"193","2Eld7kejX6FH9OptVyKQak",-0.77543914381565,0.775001834675986,-0.87576064323746
"194","3BOcWxFUURAomDXRSDFve4",0.730197594473009,-0.592308458357649,0.771677493448712
"195","4YhN72dRYL2Z3MsaKyT7rS",0.630126857357659,0.154719301386484,-0.840363244055676
"196","7DQ5CZjAQdhgDgdnSXxJ7Z",1.48410267479638,-0.535616084338965,-0.644430402414926
"197","2aXA9aQfrqaOi1Wy3NfSZI",0.403567772462254,-0.149443323070044,0.626313288421127
"198","62XCV3AmCMkPa9X5mCim8O",0.570662994643372,0.336794145500141,-0.74676864457261
"199","5llPdGZJjJFJv9aL6ZaiLY",0.424522635053622,-0.877281356521781,0.757399706321323
"200","7pWK1kMgHy5lNNiIfuRbkP",0.0268717075327454,-0.0483313859883235,0.599076188132155
"201","2W9pBY75aWOV39S73mqqbn",1.38218956306643,0.0470952465752362,0.768798402483415
"202","1JxQmgCEipmHCUiJS568pE",0.812643051828182,0.143271904588018,0.364968403672873
"203","6pu5jQqenr37n0z6eBKOh0",1.47217469407121,-0.824059708098745,-0.709402411896535
"204","3RBk0P36O7wCMxF263jRJL",1.25113193650199,-0.273087852996852,-0.465827844045805
"205","4uRx3SdWG2cNVfRNVPwHDS",-0.589236264701811,-0.626000408718459,-0.842807029952898
"206","3ZRgqoTb7pVO11IxcKGtMo",1.09049797576321,-0.318035369566033,-0.689592517143216
"207","0DhkTGjEaIHaSxTfC14BFm",0.675738848966945,-0.267408388139857,-0.478825751758628
"208","4nx4h17pRj1ikT0hZecR8z",0.744910810766823,0.442852626657238,-0.955933912566642
"209","1tq4UL9BB7BHuT6eorlX3X",1.14577167456918,-0.0304450258478792,0.566251255522516
"210","4TIkSdsNSfqpuq6ZYvCjAz",0.257879337910224,-0.874462057881881,0.833739866084752
"211","4P7F3kb2Ze1YleD6lUYwJo",0.942057932354874,-0.443555159122978,0.777308211446347
"212","3qeJ84Y6PRS9LtliOuT94Z",1.26618391107069,-1.19476890123993,-0.539236607889036
"213","7sYAS4CpbV90oSemgaEQat",0.372390912379898,0.573867202363109,-0.97257834776807
"214","1CRy08G60mS5jvhB27xMpS",-0.246536657041775,0.44324071032485,0.347751023535425
"215","02itaCXOdC54J0ISjqqFAp",1.08008198738406,0.497432076489716,-0.844131673048164
"216","52EB2Gk1nkxZmbomJOXUde",0.636369555180389,-0.880955139396147,-0.663037745348068
"217","4Jwp3yjIQfudmjuctLQlfJ",-0.12543069411509,0.033376067738869,0.602802976815361
"218","7N06jo3EnV792VFaG8vuW6",0.789165294298708,0.99840003434335,-1.04897894578485
"219","517cAnPxsaxfrkKHHY41wB",-0.664682609669454,-0.147999883485364,-0.755814238390784
"220","3GT2CBmJWIEdCpHiB31WYK",1.10168210479152,-0.550995404571983,-0.621106922361917
"221","7fPuWrlpwDcHm5aHCH5D9t",-0.0170055779306995,0.88213271830732,0.421538292178301
"222","1rRWFc2p77FYyb67m5YeVO",0.441496319430631,1.02543725144377,-0.672677490015639
"223","1LDDUVvutZ3qxvnOrulCBM",0.68640292336516,-0.154828145030008,0.680050411909527
"224","2wOVXsIRIoniqipE9I5ZVx",0.558314761759702,-0.441469750212442,0.385156171388697
"225","0byab45cmZntz74RxcASrf",0.830754474777985,0.424075518205998,-0.513437870153428
"226","4ciBIS83LHQpKf4noVKP51",0.0969081484231277,-0.139519382987582,0.785793279423734
"227","19TOAlTFq0NDHvUPQR0tkr",0.439842006761764,1.23294417853431,-0.569619041414128
"228","6VP3410weACXiPCVLKSkOb",1.0269027343156,0.0964282036269139,0.700528587600845
"229","5ql2mP9FUhB3SgMzv2akuO",1.27684280915767,-0.10760203802045,-0.463839185231102
"230","3jwQwGVERUXo7eaAgL1xAo",0.492439415542243,-0.892689372847269,-0.659604797065774
"231","46W9iEjOg5nkMvb6lo4Jwz",0.146306837329255,0.0698301281752929,0.596776716577237
"232","0GRoERSBBky3YgdKW2w2Vc",1.03877480712293,0.025585189771467,0.53814404812041
"233","3sHuIjfAzluc6S9cXoqfqC",0.404794808771381,-0.00247614088821191,0.469319225970647
"234","4fK2NU9UyQJV74ZGiSVYsr",-0.240529573105284,-1.16079072487448,-0.819844461401509
"235","0jlpHhGUFn4aAWLsRRnwep",0.682322011501518,0.389732881969182,0.550675149432153
"236","2pMntGuRgHAHVtrpC6kgGy",0.500972778091576,-1.11142829098552,0.68345817039275
"237","7EHCt2jdVwHp557sfMPosf",1.01331958362301,-0.252935145175497,0.415429336664513
"238","5YN0zHycJ0Yxz31A5QsVov",0.0288750143719821,0.201611622986083,0.631821206702408
"239","14nIFzHQf1OBWf6VHVR8DF",0.163625088763849,0.340339240176454,0.455635914327203
"240","14sOS5L36385FJ3OL8hew4",-0.67620328099619,0.247634972352143,0.369876412186003
"241","23FHa9lYnG6Dr8OzombPkS",0.478791731833551,0.182694407780079,0.492170722185673
"242","06BrHnTVDOydsfg0LZ6mQb",0.718502755173962,-0.0606306256675613,-0.822355610708463
"243","1YSwQvw1NrEPfA0j1iY8eV",0.568838347570242,0.358534401956723,0.445694191225413
"244","1FlIzyCvRFQUE4pc7PiaIo",1.09487984555649,-0.491588073441128,0.527190776139128
"245","3eW2EDwNRAiQKkgom96dUa",-0.734700956347791,-0.12763999750081,0.638442998009261
"246","1k08GK7ox8SDmEMvn81TwU",1.09649853252767,0.318263641748311,-0.573699980279773
"247","4raMIjIjMc8JohHth7l9lG",0.367967585769279,0.775893144980862,0.343137944461529
"248","52Y5nYBQgqawttJxxtUv1e",0.29796474432002,0.282409805557667,-0.676817465530762
"249","4R7ZSlYoJOIaxHJFHszQCR",0.953089183025309,0.47850994876668,0.510062246167287
"250","3N9YuL395rE4qNyHMsvOWC",0.339881168775238,-0.782698755355987,0.707742543593074
"251","6dX62wjTHi9F1srVTjV89X",-0.00495408045587104,-0.0240408236576883,-0.483725935099207
"252","0JumfyG7GUshFjxouEXwhw",0.121321649590573,0.243954198788672,-0.721659941251088
"253","3Iee2uf8UXOrOupQzfs1z5",1.24367911535749,-0.207439024439607,-0.92868661360877
"254","6jreFSOTUAViWjKyzOC4Kg",0.472341761527621,-0.299910976188341,0.825007930767491
"255","5Qnk8vP5g9l5SDQKU3qyYQ",-0.305047916754263,0.860876521469721,-0.904807434151596
"256","3Mong1BzxMKwTZ0SbfLdcQ",1.52528455773016,0.151297174996849,-0.513227008109855
"257","4huh5oqBz9RkgpzAkyuEAs",0.772814809025912,-0.0967612167069758,0.615171813390232
"258","4Nu8sEejt46770gDUvFcrF",0.775412565892195,-1.15907762694427,0.351776269191347
"259","1IjuevPDJ8Sa97wFwQ5j4V",-0.402176832300664,0.422361676129214,0.506419930041223
"260","4d3cCNTG3PUgWhPButc4N7",0.930876984506814,0.102398513408565,0.518435221309722
"261","7r4nPsLToVIPdsiEeZKF6Y",-0.402411986587363,0.62322608031341,-0.922449469654645
"262","4Tvw0lweq9l2JPQKFbpbBQ",0.56652000829404,-0.0830816770990969,-0.490153330269253
"263","1yAPglN5AGf7UoLK062ZYq",1.14108000668987,0.131699787551202,-0.678019702892196
"264","4IAd7Vdwcc1E86P15tXjca",0.26144196564177,0.797705493958589,-0.962560766317421
"265","5qiQbOa6AFEO3P111y9Jry",1.4890483959769,0.314103344639061,-0.460867862405763
"266","7nbVbGjifh0m2fhPYqcI1R",0.627180839704051,-0.121397100121146,0.768207624017873
"267","5NeFmsnXBy6xVbz8pesM5l",0.776846150042752,0.0313280924211161,0.382244142266053
"268","6fvbl9D9VjMtLRQsuWPyYt",1.02176221557952,0.242692537331442,-0.918022618681918
"269","1MgpEKnO6sgMTb5zumAsgn",0.853314277323072,-0.806883507071942,-0.407618859247164
"270","06Z7Hy2LUzbcSFmWzwkun1",-0.544016886382174,0.142425760428265,0.674813134445374
"271","0EdgK7ASb4kfRkW8pVMN02",0.159254881868505,-0.787985090454474,0.538863700675989
"272","2gqzTQEn4g5ly0n5ScdMx0",-0.101741255312245,-1.69818526301528,0.608989611151744
"273","36orMWv2PgvnzXsd5CJ0yL",-0.537678016286394,-0.254504489100638,0.49595824595888
"274","6DuE8kXIDJ3oiCibWXmgeN",0.636897862218389,0.369807039974238,0.602699590236682
"275","5up5uXChMJLKyuop9HwtCb",0.0971957665670843,-0.194410206397893,0.596208643066045
"276","4AMY0oGSt7vZwgxDnHCJBr",-0.410454660176621,-0.139737186027035,0.814022706850095
"277","0VQUyufAldw4Eitv71TPmg",0.46722688870815,0.306306436306439,-0.910090626053073
"278","0EQeui6OBMzqJ3Z3wCOzZh",-0.0824968376204845,-0.0451220942975506,-0.762380107437312
